order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,delivery_partner_id,delivery_time ,expected delivery_time
10750,259,232,Biryani,2024-01-13 15:10:35,2024-01-13 15:55:00,Successful,780,3,"64/925, Ranganathan Marg Nanded 852789",262,45,31
10751,322,6,Chole Bhature,2024-08-28 21:06:30,2024-08-28 22:18:00,Successful,815,3,"69/10 Kumar Zila, Srinagar 276880",287,72,24
10752,416,261,Dal Makhani,2024-06-03 07:47:33,2024-06-03 08:07:00,Cancelled,174,5,"051, Bajwa Kishanganj-331481",71,20,27
10753,406,181,Chole Bhature,2024-05-10 04:00:36,2024-05-10 05:44:00,Successful,534,5,20/09 Shenoy Marg Giridih 636197,231,104,29
10754,421,5,Chole Bhature,2024-02-01 18:02:24,2024-02-01 19:33:00,Successful,371,5,"H.No. 56 Khurana Road, Jodhpur-572950",317,91,25
10755,455,247,Aloo Paratha,2024-07-08 04:46:11,2024-07-08 06:02:00,Successful,991,5,H.No. 270 Tiwari Road Panvel 920280,153,76,27
10756,44,279,Aloo Paratha,2024-01-31 14:32:19,2024-01-31 15:33:00,Successful,150,3,"H.No. 89, Chauhan Ganj, Navi Mumbai-444979",413,61,27
10757,257,114,Tandoori Chicken,2024-07-28 21:38:22,2024-07-28 22:21:00,Successful,549,3,"H.No. 76, Deshpande, Guwahati-642752",457,43,22
10758,304,151,Paneer Tikka,2024-04-14 14:45:09,2024-04-14 16:24:00,Cancelled,714,5,"355, Ghose Ganj, Anantapuram 929197",332,99,31
10759,72,55,Dal Makhani,2024-09-07 03:10:31,2024-09-07 03:38:00,Successful,562,3,"669, Yohannan Street, Malegaon-763508",368,28,23
10760,217,141,Biryani,2024-05-23 21:29:57,2024-05-23 22:08:00,Successful,320,2,"013 Guha, Akola 493279",367,39,33
10761,261,132,Tandoori Chicken,2024-06-27 09:30:23,2024-06-27 10:26:00,Successful,692,1,57 Sabharwal Path Bhalswa Jahangir Pur 588536,479,56,20
10762,25,103,Dal Makhani,2024-09-07 18:21:37,2024-09-07 20:14:00,Successful,237,4,"03/85, Bhatt Zila Rewa 061407",274,113,23
10763,150,257,Dosa,2024-06-26 07:47:33,2024-06-26 09:13:00,Successful,801,5,"H.No. 244, Ray Chowk Amritsar-264457",23,86,26
10764,343,50,Dosa,2024-07-28 17:27:15,2024-07-28 18:15:00,Successful,215,3,"36/25 Chahal Street, Silchar-749182",499,48,30
10765,325,44,Samosa,2024-09-13 13:54:02,2024-09-13 15:47:00,Successful,445,3,"61, Borra Nagar Parbhani-754744",284,113,36
10766,248,90,Paneer Tikka,2024-06-27 09:29:32,2024-06-27 10:27:00,Successful,392,5,"51, Goel Road, Lucknow 261132",484,58,25
10767,401,246,Chole Bhature,2024-07-17 04:27:49,2024-07-17 06:06:00,Successful,314,1,536 Goel Marg Tadipatri-513580,306,99,20
10768,274,84,Pav Bhaji,2024-03-25 21:55:14,2024-03-25 23:31:00,Successful,588,2,"H.No. 440, Taneja Circle Alwar-432889",362,96,38
10769,21,81,Tandoori Chicken,2024-02-01 07:46:19,2024-02-01 08:38:00,Cancelled,686,1,"H.No. 201, Sama Marg, Ballia-713110",480,52,30
10770,327,180,Chole Bhature,2024-07-17 06:09:00,2024-07-17 07:46:00,Successful,227,1,"47/97, Loyal Road, Serampore 018769",487,97,37
10771,385,48,Butter Chicken,2024-09-04 14:11:48,2024-09-04 14:45:00,Successful,813,4,"H.No. 15, Sheth Maheshtala-843907",473,34,29
10772,360,115,Pav Bhaji,2024-08-20 02:43:24,2024-08-20 03:50:00,Successful,870,2,"07/90, Viswanathan Nagar, Jalgaon-192656",231,67,38
10773,382,240,Tandoori Chicken,2024-03-19 15:30:38,2024-03-19 16:23:00,Successful,564,1,"H.No. 33, Dar Chowk, Jamnagar-275183",293,53,34
10774,67,66,Dosa,2024-05-03 01:46:11,2024-05-03 02:58:00,Successful,422,5,"42 Agarwal Path, Kirari Suleman Nagar-340848",156,72,36
10775,78,116,Butter Chicken,2024-07-22 13:31:31,2024-07-22 14:30:00,Successful,569,4,"H.No. 44, Iyer Street Buxar-285169",190,59,38
10776,332,283,Dosa,2024-04-17 18:21:36,2024-04-17 19:43:00,Successful,385,1,"78/154, Chaudhary, Khora -234461",398,82,27
10777,320,281,Dosa,2024-06-24 17:20:31,2024-06-24 18:53:00,Successful,672,5,"579 Barad Circle, Sonipat 343416",435,93,39
10778,249,4,Biryani,2024-05-28 19:13:38,2024-05-28 19:54:00,Successful,995,2,"33 Bhalla Nagar, Shahjahanpur-148991",293,41,24
10779,448,30,Pav Bhaji,2024-08-26 14:57:57,2024-08-26 16:13:00,Successful,166,4,"H.No. 47, Grover Nagar Khora -543992",462,76,24
10780,104,221,Tandoori Chicken,2024-03-08 01:30:09,2024-03-08 02:08:00,Successful,545,2,"86/404 Borra Ganj, Siliguri 359728",439,38,31
10781,116,292,Dosa,2024-07-11 21:16:05,2024-07-11 22:23:00,Successful,609,3,"69, Kuruvilla Path, Tadepalligudem-480657",10,67,22
10782,395,277,Biryani,2024-07-27 10:12:45,2024-07-27 11:00:00,Cancelled,741,2,H.No. 427 Chana Circle Anantapur 100573,33,48,31
10783,136,16,Paneer Tikka,2024-06-17 10:50:17,2024-06-17 11:24:00,Successful,656,4,"359, Keer Circle Gwalior-166614",92,34,36
10784,375,139,Samosa,2024-08-04 19:07:41,2024-08-04 20:37:00,Successful,175,4,H.No. 69 Sachar Path Firozabad 973379,196,90,34
10785,143,115,Butter Chicken,2024-02-29 01:45:51,2024-02-29 02:20:00,Successful,160,1,"40, Hayre Street, Srikakulam 812365",375,35,39
10786,479,7,Biryani,2024-04-01 06:36:44,2024-04-01 07:02:00,Successful,343,5,"03/603 Agate Circle, Ambala 898474",351,26,40
10787,119,206,Biryani,2024-01-07 21:11:03,2024-01-07 23:07:00,Successful,368,1,H.No. 884 Garde Chowk Pallavaram-449435,132,116,27
10788,310,155,Chole Bhature,2024-04-07 19:39:55,2024-04-07 21:31:00,Successful,426,1,"H.No. 63 Salvi Road, Ramagundam 562554",213,112,26
10789,320,13,Samosa,2024-05-08 06:51:49,2024-05-08 08:33:00,Successful,264,3,"93, Kakar Road Noida-016195",373,102,30
10790,232,120,Paneer Tikka,2024-02-04 00:34:47,2024-02-04 01:53:00,Successful,600,2,56 Batta Circle Sri Ganganagar-732349,46,79,37
10791,323,228,Dosa,2024-02-26 01:37:37,2024-02-26 02:18:00,Successful,161,5,"62, Verma Marg, Proddatur-058881",241,41,39
10792,330,170,Butter Chicken,2024-01-08 09:21:01,2024-01-08 11:05:00,Successful,272,1,"19, Deol Road South Dumdum-758429",389,104,39
10793,200,169,Biryani,2024-01-11 10:07:19,2024-01-11 12:06:00,Successful,363,1,"45, Konda Path, Gurgaon 719753",89,119,36
10794,256,131,Butter Chicken,2024-02-18 01:28:50,2024-02-18 02:33:00,Successful,401,4,"H.No. 81, Master Ganj, Miryalaguda 347007",409,65,31
10795,486,261,Biryani,2024-05-08 06:09:56,2024-05-08 07:32:00,Successful,869,2,"H.No. 922, Iyengar Zila, Kulti-053121",280,83,32
10796,480,296,Aloo Paratha,2024-05-01 16:18:23,2024-05-01 18:18:00,Successful,821,5,"044, Barad Nagar Guna-751297",304,120,21
10797,6,188,Pav Bhaji,2024-06-03 04:27:41,2024-06-03 05:07:00,Successful,539,5,"H.No. 658, Suri Nagar Kadapa-066119",347,40,33
10798,183,258,Butter Chicken,2024-03-06 22:20:13,2024-03-06 23:44:00,Successful,158,3,65/890 Setty Circle Bokaro-510282,211,84,27
10799,485,230,Butter Chicken,2024-03-13 19:17:20,2024-03-13 20:01:00,Successful,653,4,"70/293 Seth Nagar, Adoni 397660",10,44,28
10800,392,53,Butter Chicken,2024-06-10 00:07:42,2024-06-10 01:51:00,Successful,801,2,85 Bera Path Udupi 337011,66,104,40
10801,209,64,Dal Makhani,2024-05-20 18:39:43,2024-05-20 19:35:00,Successful,503,3,"247, Verma Chowk, Darbhanga-456101",397,56,36
10802,452,48,Tandoori Chicken,2024-07-16 00:04:00,2024-07-16 01:15:00,Successful,540,5,H.No. 61 Dutt Ganj Durgapur 078372,356,71,37
10803,112,5,Aloo Paratha,2024-02-23 11:23:30,2024-02-23 12:28:00,Successful,465,2,H.No. 201 Mahajan Circle Rajpur Sonarpur 152215,355,65,33
10804,8,46,Butter Chicken,2024-01-07 16:37:18,2024-01-07 17:17:00,Successful,673,2,"H.No. 85, Balakrishnan Marg Ballia-922000",31,40,40
10805,298,154,Dosa,2024-01-31 08:07:31,2024-01-31 09:04:00,Successful,756,1,"02/637, Ganesh Marg, Bidhannagar-169417",189,57,26
10806,248,20,Butter Chicken,2024-07-05 09:37:56,2024-07-05 10:58:00,Successful,417,1,"801 Ravel, Bhimavaram 517315",493,81,35
10807,287,211,Paneer Tikka,2024-07-09 14:29:30,2024-07-09 15:06:00,Successful,370,2,"857 Chauhan Marg, Moradabad-190853",471,37,21
10808,350,62,Paneer Tikka,2024-07-10 23:04:09,2024-07-11 00:45:00,Cancelled,504,1,"66/588, Hayre, Ongole-106099",85,101,39
10809,378,30,Chole Bhature,2024-06-06 06:01:19,2024-06-06 06:25:00,Successful,254,5,"H.No. 57, Yadav Path, Ajmer 598305",358,24,38
10810,227,201,Aloo Paratha,2024-09-17 01:22:48,2024-09-17 02:26:00,Successful,521,4,"228 Behl, Madhyamgram-195039",180,64,39
10811,94,223,Dal Makhani,2024-06-28 11:15:56,2024-06-28 12:44:00,Successful,362,2,58 Ghose Zila North Dumdum-321794,493,89,25
10812,116,126,Samosa,2024-07-20 19:17:45,2024-07-20 19:48:00,Successful,893,2,"443, Dhillon Chowk Burhanpur-556791",352,31,37
10813,479,228,Dal Makhani,2024-04-25 03:23:35,2024-04-25 05:07:00,Cancelled,847,2,"87, Bajwa Ganj Jabalpur-107679",172,104,27
10814,412,149,Aloo Paratha,2024-06-16 09:24:50,2024-06-16 10:18:00,Successful,655,5,"52/822, Dara, Morena-660160",149,54,40
10815,236,240,Pav Bhaji,2024-03-31 18:51:41,2024-03-31 19:19:00,Successful,717,3,"03, Chakrabarti Road Berhampore 069489",356,28,26
10816,290,270,Aloo Paratha,2024-05-19 11:42:24,2024-05-19 12:13:00,Successful,750,5,"13, Gala Road, Asansol-448634",256,31,33
10817,390,142,Pav Bhaji,2024-08-31 03:49:32,2024-08-31 04:54:00,Successful,143,3,"498, Sama Chowk Gopalpur-174004",26,65,35
10818,84,121,Aloo Paratha,2024-03-25 03:07:23,2024-03-25 04:30:00,Cancelled,468,1,"42/775 Barman Marg, Bhind-682574",249,83,21
10819,364,276,Dosa,2024-05-19 22:04:18,2024-05-19 22:54:00,Successful,568,3,"541, Kulkarni Ganj, Patna-319440",465,50,26
10820,272,60,Paneer Tikka,2024-02-23 19:01:33,2024-02-23 20:15:00,Successful,600,5,"87 Dhar Chowk, Bhubaneswar-217314",212,74,36
10821,350,59,Biryani,2024-05-21 20:42:57,2024-05-21 21:32:00,Successful,943,1,"H.No. 89, Borra Zila Adoni-643547",298,50,35
10822,423,247,Biryani,2024-06-04 14:58:02,2024-06-04 15:46:00,Successful,677,4,"H.No. 887 Dugar Path, Bathinda-402917",136,48,39
10823,325,42,Dosa,2024-01-02 17:47:32,2024-01-02 18:18:00,Successful,263,4,"H.No. 61 Dugar Nagar, Nellore-601755",200,31,30
10824,85,181,Paneer Tikka,2024-07-18 04:32:53,2024-07-18 05:25:00,Successful,544,4,"H.No. 354, Deshpande Street Nagpur-550577",473,53,30
10825,389,257,Chole Bhature,2024-07-11 21:41:34,2024-07-11 22:11:00,Successful,703,3,20/821 Ramanathan Ganj Tirupati 713395,415,30,20
10826,217,103,Paneer Tikka,2024-08-23 16:59:47,2024-08-23 17:32:00,Successful,806,5,"63/80, Barad Ganj Anand 789721",146,33,29
10827,271,10,Dosa,2024-04-11 12:46:19,2024-04-11 14:30:00,Successful,316,4,"82, Brahmbhatt Marg Kalyan-Dombivli-323908",115,104,22
10828,18,24,Pav Bhaji,2024-06-20 00:38:52,2024-06-20 01:52:00,Successful,487,5,H.No. 390 Dhar Chowk Kadapa 761824,43,74,36
10829,22,70,Dal Makhani,2024-03-14 23:27:54,2024-03-15 00:33:00,Successful,751,1,11 Mangat Circle Thanjavur-718070,249,66,24
10830,305,141,Tandoori Chicken,2024-05-06 03:02:19,2024-05-06 04:26:00,Successful,157,2,"66/05, Banik Zila Haldia-821325",204,84,39
10831,12,291,Tandoori Chicken,2024-08-25 10:10:56,2024-08-25 12:06:00,Successful,520,3,"18/932, Bora Zila Jalandhar 595590",372,116,32
10832,468,6,Biryani,2024-04-02 10:47:04,2024-04-02 12:24:00,Cancelled,184,1,"86 Chacko Chowk, Udupi-681758",317,97,37
10833,422,112,Samosa,2024-07-20 16:48:37,2024-07-20 18:22:00,Successful,953,5,"12/98, Bains Road, Thanjavur 994509",428,94,20
10834,406,107,Butter Chicken,2024-06-28 19:16:52,2024-06-28 19:48:00,Successful,188,1,87 Ganesan Road Tirupati 636037,55,32,33
10835,194,291,Paneer Tikka,2024-08-24 11:59:03,2024-08-24 13:32:00,Successful,851,2,78/227 Dhillon Chowk Khandwa-764003,261,93,38
10836,185,203,Chole Bhature,2024-01-18 06:37:27,2024-01-18 07:55:00,Successful,206,1,"H.No. 19, Baria Zila, Indore-038221",410,78,20
10837,126,164,Dal Makhani,2024-06-13 18:56:50,2024-06-13 20:54:00,Successful,776,3,"98, Choudhury Nagar Purnia 823108",50,118,35
10838,8,122,Pav Bhaji,2024-05-19 14:40:27,2024-05-19 15:35:00,Successful,488,5,"366, Dutt Circle, Nagpur-059986",250,55,29
10839,157,237,Dal Makhani,2024-01-29 19:27:32,2024-01-29 19:49:00,Successful,831,2,56/90 Chowdhury Gulbarga 050920,67,22,40
10840,52,249,Paneer Tikka,2024-02-26 02:47:44,2024-02-26 04:23:00,Successful,534,1,H.No. 13 Doctor Nagar Dibrugarh 128136,26,96,30
10841,294,207,Paneer Tikka,2024-03-21 17:22:40,2024-03-21 18:41:00,Successful,517,5,56 Badal Road Shahjahanpur 663277,215,79,38
10842,480,171,Chole Bhature,2024-08-28 20:07:56,2024-08-28 20:43:00,Successful,669,3,02/54 Warrior Street Hosur 632428,492,36,30
10843,374,219,Dosa,2024-05-13 22:27:55,2024-05-13 23:40:00,Successful,431,1,72/024 Raval Ganj Jorhat-948111,460,73,23
10844,302,111,Pav Bhaji,2024-08-26 19:16:17,2024-08-26 20:14:00,Successful,675,3,"H.No. 34 Kala Road, Bidar-921518",459,58,40
10845,12,254,Dal Makhani,2024-04-14 14:54:30,2024-04-14 15:31:00,Successful,844,2,"61 Savant Street, Raebareli-412061",44,37,28
10846,155,171,Chole Bhature,2024-03-08 09:49:30,2024-03-08 10:12:00,Successful,402,2,94 Devan Street Meerut 604586,297,23,39
10847,122,24,Paneer Tikka,2024-06-14 09:40:51,2024-06-14 11:07:00,Successful,915,5,"H.No. 226, Jhaveri Ganj Cuttack-503703",286,87,24
10848,386,46,Paneer Tikka,2024-05-29 15:16:45,2024-05-29 16:43:00,Cancelled,749,5,"60/362 Bir Ganj, Jalgaon 380517",69,87,29
10849,327,70,Dosa,2024-06-15 02:13:27,2024-06-15 03:12:00,Successful,889,2,"70 Mahajan Ganj, Tinsukia-623639",303,59,38
10850,43,231,Biryani,2024-06-18 00:48:42,2024-06-18 02:22:00,Successful,418,2,"08/58, Bajaj Marg, Pondicherry 128810",442,94,23
10851,241,285,Aloo Paratha,2024-08-05 19:24:13,2024-08-05 20:27:00,Successful,535,3,87/52 Bhargava Street Madurai-954717,126,63,37
10852,328,48,Biryani,2024-07-07 19:35:17,2024-07-07 20:23:00,Successful,760,1,"52/91 Shenoy Zila, Proddatur 669240",229,48,38
10853,84,265,Paneer Tikka,2024-02-23 09:22:28,2024-02-23 10:36:00,Successful,868,3,"99/78, Ramaswamy Ganj, New Delhi 317187",482,74,31
10854,94,287,Dal Makhani,2024-01-28 03:10:04,2024-01-28 03:36:00,Successful,840,2,"55/443, Varughese Zila, Mira-Bhayandar 357497",369,26,33
10855,300,206,Biryani,2024-01-04 03:05:59,2024-01-04 04:53:00,Successful,851,1,"37/06, Borde Chowk, Agra-404956",429,108,27
10856,204,171,Paneer Tikka,2024-01-25 14:39:59,2024-01-25 16:27:00,Successful,609,3,"58/98, Raval Road, North Dumdum-301279",230,108,32
10857,145,100,Biryani,2024-03-22 14:34:59,2024-03-22 16:21:00,Successful,816,2,H.No. 349 Chaudhuri Marg Kamarhati 077116,344,107,36
10858,50,9,Pav Bhaji,2024-07-23 00:03:55,2024-07-23 01:12:00,Successful,699,5,"71/412 Tella Nagar, Siliguri 860236",13,69,28
10859,195,274,Butter Chicken,2024-09-05 15:06:22,2024-09-05 16:10:00,Successful,149,1,"56 Dua Chowk, Kochi 421251",381,64,30
10860,366,27,Butter Chicken,2024-02-09 19:39:58,2024-02-09 20:32:00,Successful,473,5,"46/80, Bhatnagar Circle Sirsa 139883",295,53,23
10861,235,239,Chole Bhature,2024-01-30 18:17:44,2024-01-30 19:30:00,Successful,906,2,H.No. 781 Chacko Warangal 103218,274,73,38
10862,327,107,Dosa,2024-01-13 13:59:47,2024-01-13 14:37:00,Successful,363,1,68/30 Chaudhuri Street Jalandhar-740126,155,38,27
10863,167,94,Tandoori Chicken,2024-07-16 20:25:54,2024-07-16 20:56:00,Successful,700,3,09/26 Korpal Path Bettiah 391281,168,31,33
10864,500,154,Dal Makhani,2024-06-01 11:35:29,2024-06-01 12:37:00,Successful,140,1,79 Anand Chowk Solapur-926311,337,62,33
10865,311,100,Dosa,2024-09-14 11:12:49,2024-09-14 13:08:00,Successful,541,5,"71/33, Dani Street Rohtak-593268",456,116,21
10866,136,197,Dal Makhani,2024-04-13 11:40:03,2024-04-13 12:00:00,Successful,274,5,65/03 Sachar Marg Aligarh-598066,35,20,36
10867,49,255,Aloo Paratha,2024-06-04 17:25:23,2024-06-04 18:05:00,Successful,598,5,H.No. 567 Mani Road Jodhpur 810332,451,40,39
10868,366,23,Tandoori Chicken,2024-01-04 17:36:05,2024-01-04 19:27:00,Successful,641,2,"59, Kadakia Nagar Bhind 048763",255,111,35
10869,313,120,Pav Bhaji,2024-02-28 21:35:54,2024-02-28 22:43:00,Successful,755,4,14/253 Gulati Chowk Satna 480008,254,68,34
10870,393,140,Dosa,2024-06-13 21:24:05,2024-06-13 22:22:00,Successful,655,5,H.No. 663 Grover Ganj Amaravati-881385,436,58,35
10871,486,259,Dosa,2024-06-25 02:10:30,2024-06-25 03:14:00,Successful,827,4,"55/21 Ramaswamy Road, Mehsana-757880",29,64,37
10872,211,168,Tandoori Chicken,2024-03-11 05:14:55,2024-03-11 06:38:00,Successful,217,4,H.No. 862 Andra Circle Yamunanagar-022958,221,84,37
10873,172,18,Samosa,2024-09-07 10:30:37,2024-09-07 12:21:00,Successful,931,2,"39, Venkataraman Chowk Chinsurah 550338",373,111,24
10874,389,100,Paneer Tikka,2024-05-06 16:28:43,2024-05-06 16:53:00,Successful,905,3,33 Dhillon Chowk Raipur-149403,96,25,37
10875,63,267,Samosa,2024-02-18 22:34:17,2024-02-18 23:10:00,Cancelled,509,2,"H.No. 20, Mall, Bulandshahr 022621",270,36,27
10876,342,137,Samosa,2024-06-19 05:46:16,2024-06-19 07:33:00,Successful,908,1,"H.No. 98, Zacharia, Shahjahanpur-255348",94,107,33
10877,139,150,Samosa,2024-04-20 08:40:09,2024-04-20 09:19:00,Successful,991,1,"34/304, Shenoy Marg Davanagere 331035",68,39,40
10878,184,228,Butter Chicken,2024-07-13 19:25:22,2024-07-13 20:32:00,Successful,168,5,"91, Wagle, Surendranagar Dudhrej-638162",478,67,39
10879,83,59,Butter Chicken,2024-06-09 01:27:46,2024-06-09 03:16:00,Successful,838,3,"014 Krish Street, Ongole 457212",318,109,23
10880,387,130,Tandoori Chicken,2024-02-27 09:06:28,2024-02-27 10:58:00,Successful,855,5,"H.No. 232 Mand Circle, Mira-Bhayandar 863335",423,112,23
10881,139,74,Dosa,2024-01-24 08:15:35,2024-01-24 09:38:00,Successful,238,3,75/639 Gaba Circle Bhilwara-201037,64,83,33
10882,43,123,Tandoori Chicken,2024-05-17 02:00:29,2024-05-17 03:37:00,Successful,267,5,"H.No. 596, Shan Ganj, Jehanabad-875722",151,97,33
10883,449,129,Tandoori Chicken,2024-01-18 01:13:13,2024-01-18 02:29:00,Successful,779,2,"68/49 Varkey Road, Begusarai-002459",110,76,25
10884,191,21,Dal Makhani,2024-06-11 12:28:21,2024-06-11 14:25:00,Successful,583,1,"39/91, Sant Path Varanasi-799191",400,117,39
10885,253,121,Dal Makhani,2024-04-01 11:47:20,2024-04-01 12:54:00,Successful,261,2,"34, Sharma Ganj Madanapalle-622132",299,67,30
10886,465,39,Dosa,2024-02-09 11:38:23,2024-02-09 13:05:00,Cancelled,439,1,"H.No. 214, Deshpande Circle, Kamarhati-128768",306,87,35
10887,210,291,Chole Bhature,2024-01-13 09:14:48,2024-01-13 10:10:00,Successful,240,3,"715 Talwar Street, Rourkela-674250",238,56,24
10888,24,209,Dosa,2024-01-21 00:56:35,2024-01-21 01:52:00,Successful,220,5,"H.No. 93 Mander Zila, Erode 198474",376,56,37
10889,132,34,Tandoori Chicken,2024-09-05 08:41:50,2024-09-05 10:09:00,Successful,430,5,"H.No. 39, Bhakta Nagar, Kadapa-059779",161,88,27
10890,393,132,Dosa,2024-06-09 03:06:14,2024-06-09 04:30:00,Successful,224,5,"943 Bala, Dhanbad 182205",257,84,33
10891,36,286,Dosa,2024-02-19 01:56:31,2024-02-19 03:19:00,Successful,251,4,"958, Chana Nagar, Navi Mumbai-510512",332,83,29
10892,20,4,Aloo Paratha,2024-08-12 20:05:36,2024-08-12 22:04:00,Successful,958,5,"33 Dutt Chowk, Ambattur-466675",166,119,22
10893,463,230,Paneer Tikka,2024-04-24 12:04:10,2024-04-24 13:20:00,Successful,101,5,"16/59, Bawa Street Phagwara 525742",28,76,27
10894,382,182,Tandoori Chicken,2024-02-10 07:32:36,2024-02-10 08:26:00,Successful,583,3,"H.No. 03, Kar, Vellore-672460",49,54,31
10895,457,9,Dal Makhani,2024-08-01 20:46:20,2024-08-01 22:31:00,Successful,227,1,"69 Bhalla Marg, Pudukkottai-430383",13,105,25
10896,388,83,Biryani,2024-04-17 04:58:09,2024-04-17 06:43:00,Successful,487,4,H.No. 511 Raja Street Mango-831983,288,105,29
10897,28,293,Chole Bhature,2024-09-11 19:16:28,2024-09-11 19:43:00,Successful,425,4,"05/61 Barman Chowk, Vellore 136753",452,27,24
10898,446,173,Dal Makhani,2024-09-03 14:01:46,2024-09-03 14:33:00,Successful,623,5,"63 Mammen, Kottayam-022385",497,32,40
10899,450,35,Paneer Tikka,2024-07-02 11:10:49,2024-07-02 12:42:00,Successful,700,3,"92/83, Sinha Ganj, Kakinada-462994",246,92,34
10900,183,265,Tandoori Chicken,2024-04-01 09:03:59,2024-04-01 11:03:00,Successful,273,4,"16/17 Ratti Circle, Ichalkaranji 902810",358,120,36
10901,330,89,Samosa,2024-04-30 06:47:37,2024-04-30 08:18:00,Successful,578,3,"794, Sarin, Sambalpur-289286",418,91,38
10902,282,170,Chole Bhature,2024-08-28 01:28:54,2024-08-28 02:51:00,Successful,637,5,"29 Rau Zila, Kanpur 923871",288,83,39
10903,273,44,Chole Bhature,2024-01-05 18:50:54,2024-01-05 20:08:00,Successful,920,1,"H.No. 691 Batta Circle, Imphal 435229",443,78,25
10904,366,251,Paneer Tikka,2024-09-05 18:14:16,2024-09-05 18:41:00,Successful,441,5,"H.No. 628, Mandal Nagar Danapur-224658",426,27,27
10905,202,193,Pav Bhaji,2024-06-21 05:25:41,2024-06-21 05:51:00,Successful,732,1,93/19 Dar Tenali 225692,89,26,27
10906,68,163,Pav Bhaji,2024-01-28 04:17:15,2024-01-28 05:26:00,Successful,258,2,"22, Varty Marg, Danapur-423075",424,69,32
10907,309,38,Samosa,2024-01-28 07:04:51,2024-01-28 07:24:00,Successful,352,4,"79/032 Bir Path, Raiganj 809970",308,20,24
10908,271,70,Paneer Tikka,2024-03-28 13:52:40,2024-03-28 14:43:00,Successful,384,3,"66/68, Hayre Road, Gopalpur 681570",166,51,35
10909,33,186,Aloo Paratha,2024-09-06 10:32:38,2024-09-06 11:05:00,Successful,923,5,26/87 Wali Path Nizamabad-873294,357,33,25
10910,68,272,Tandoori Chicken,2024-01-25 21:39:11,2024-01-25 22:59:00,Cancelled,308,2,46 Anne Street South Dumdum-763800,275,80,31
10911,275,300,Paneer Tikka,2024-02-18 00:44:31,2024-02-18 01:29:00,Successful,230,3,"21/22, Manda Circle, Giridih 667417",402,45,27
10912,114,226,Tandoori Chicken,2024-06-15 03:02:51,2024-06-15 03:31:00,Successful,576,4,H.No. 77 Mand Chowk Noida 077702,41,29,21
10913,247,135,Tandoori Chicken,2024-02-03 18:50:51,2024-02-03 20:02:00,Cancelled,427,1,"170, Kale Street Asansol 419215",168,72,40
10914,296,224,Tandoori Chicken,2024-06-01 23:07:54,2024-06-02 00:18:00,Successful,152,4,52/06 Golla Ganj Vellore-554191,67,71,21
10915,41,286,Dosa,2024-04-07 06:25:22,2024-04-07 08:05:00,Successful,247,5,"501 Sagar Road, Nangloi Jat-961876",96,100,21
10916,499,94,Butter Chicken,2024-02-28 17:02:51,2024-02-28 18:46:00,Successful,416,1,"30, Bhardwaj Nagar Muzaffarpur-762243",376,104,35
10917,440,226,Paneer Tikka,2024-02-23 17:24:25,2024-02-23 17:45:00,Successful,754,1,"30, Gaba Road, Mysore-693342",297,21,29
10918,406,71,Chole Bhature,2024-07-28 11:34:19,2024-07-28 13:20:00,Successful,637,4,"13/52 Vig Street, Amroha 835897",414,106,40
10919,383,44,Aloo Paratha,2024-07-06 10:20:06,2024-07-06 11:53:00,Successful,501,3,"50/42, Mannan Road Patiala-295470",176,93,21
10920,388,185,Paneer Tikka,2024-04-21 20:26:13,2024-04-21 21:27:00,Successful,810,1,"49/422, Din Path Chandrapur-481621",464,61,39
10921,421,188,Dosa,2024-05-05 11:05:08,2024-05-05 12:45:00,Successful,606,4,"238 Sandhu Street, Raebareli-646132",140,100,20
10922,461,150,Dosa,2024-01-16 01:22:47,2024-01-16 01:46:00,Successful,952,3,"79/641, Sathe Circle, Jammu-769573",323,24,25
10923,462,10,Tandoori Chicken,2024-06-12 07:02:48,2024-06-12 07:32:00,Successful,399,3,"26/29 Sen Street, Gandhinagar 993341",378,30,34
10924,450,107,Aloo Paratha,2024-09-09 01:03:29,2024-09-09 02:35:00,Successful,136,3,"H.No. 36, Sandhu Marg Bhiwandi-381379",319,92,39
10925,31,248,Tandoori Chicken,2024-01-30 12:17:40,2024-01-30 12:56:00,Successful,702,1,"H.No. 89 Solanki Nagar, Bharatpur 829435",143,39,37
10926,228,267,Pav Bhaji,2024-08-07 06:22:14,2024-08-07 07:32:00,Successful,858,2,513 Soman Ganj Bhilwara 766580,159,70,36
10927,119,218,Biryani,2024-05-15 22:26:43,2024-05-15 23:30:00,Successful,822,3,"45, Doshi Ganj Allahabad 129265",254,64,35
10928,6,96,Samosa,2024-05-12 04:17:21,2024-05-12 05:18:00,Successful,269,3,171 Raval Street Saharanpur-382630,428,61,21
10929,202,49,Aloo Paratha,2024-04-23 02:40:41,2024-04-23 04:10:00,Successful,278,5,"79/10 Mahajan Ganj, Bikaner-005482",136,90,28
10930,6,54,Biryani,2024-05-28 20:06:43,2024-05-28 21:56:00,Successful,753,5,"09/577 Bedi Chowk, Imphal 070359",132,110,26
10931,233,35,Butter Chicken,2024-02-05 06:16:22,2024-02-05 06:36:00,Successful,577,3,"H.No. 583, Bava Zila Alwar-860766",428,20,36
